top	71	left	256	Oct 22	2018	LAL vs SAS	1st OT	1:23 remaining	Missed 2-pointer from 3 ft	LAL leads 139-136
top	77	left	262	Oct 22	2018	LAL vs SAS	1st OT	0:55 remaining	Made 2-pointer from 3 ft	LAL now leads 141-136
top	231	left	85	Oct 22	2018	LAL vs SAS	1st OT	0:02 remaining	Missed 3-pointer from 25 ft	LAL trails 142-143
top	287	left	204	Oct 24	2018	LAL at PHO	1st Qtr	9:51 remaining	Made 3-pointer from 25 ft	LAL now trails 5-8
top	44	left	251	Oct 24	2018	LAL at PHO	1st Qtr	8:05 remaining	Missed 2-pointer from 1 ft	LAL leads 9-8
top	42	left	251	Oct 24	2018	LAL at PHO	1st Qtr	6:34 remaining	Made 2-pointer from 1 ft	LAL now leads 13-12
top	155	left	348	Oct 24	2018	LAL at PHO	1st Qtr	5:10 remaining	Missed 2-pointer from 15 ft	LAL leads 18-17
top	155	left	30	Oct 24	2018	LAL at PHO	1st Qtr	4:38 remaining	Missed 3-pointer from 24 ft	LAL leads 18-17
top	32	left	387	Oct 24	2018	LAL at PHO	2nd Qtr	9:57 remaining	Made 2-pointer from 14 ft	LAL now leads 40-32
top	52	left	245	Oct 24	2018	LAL at PHO	2nd Qtr	8:52 remaining	Missed 2-pointer from 1 ft	LAL leads 42-34
top	49	left	238	Oct 24	2018	LAL at PHO	2nd Qtr	4:11 remaining	Made 2-pointer from 1 ft	LAL now leads 61-43
top	47	left	240	Oct 24	2018	LAL at PHO	2nd Qtr	2:02 remaining	Made 2-pointer from 1 ft	LAL now leads 68-49
top	50	left	247	Oct 24	2018	LAL at PHO	2nd Qtr	0:02 remaining	Made 2-pointer from 1 ft	LAL now leads 76-54
top	311	left	426	Oct 24	2018	LAL at PHO	2nd Qtr	0:00 remaining	Missed 3-pointer from 33 ft	LAL leads 76-54
top	255	left	106	Oct 24	2018	LAL at PHO	3rd Qtr	10:51 remaining	Missed 3-pointer from 26 ft	LAL leads 78-54
top	52	left	259	Oct 24	2018	LAL at PHO	3rd Qtr	7:48 remaining	Missed 2-pointer from 1 ft	LAL leads 85-61
top	166	left	153	Oct 24	2018	LAL at PHO	3rd Qtr	6:07 remaining	Missed 2-pointer from 16 ft	LAL leads 87-67
top	209	left	53	Oct 24	2018	LAL at PHO	3rd Qtr	4:25 remaining	Missed 3-pointer from 26 ft	LAL leads 92-72
top	174	left	366	Oct 24	2018	LAL at PHO	3rd Qtr	2:58 remaining	Made 2-pointer from 17 ft	LAL now leads 96-78
top	60	left	265	Oct 25	2018	LAL vs DEN	1st Qtr	10:53 remaining	Made 2-pointer from 2 ft	LAL now trails 2-3
top	336	left	192	Oct 25	2018	LAL vs DEN	1st Qtr	8:00 remaining	Missed 3-pointer from 30 ft	LAL trails 5-7
top	53	left	250	Oct 25	2018	LAL vs DEN	1st Qtr	7:32 remaining	Made 2-pointer from 1 ft	LAL now trails 7-9
top	41	left	27	Oct 25	2018	LAL vs DEN	1st Qtr	5:51 remaining	Missed 3-pointer from 23 ft	LAL trails 9-11
top	64	left	260	Oct 25	2018	LAL vs DEN	1st Qtr	5:41 remaining	Made 2-pointer from 2 ft	LAL now tied 11-11
top	53	left	260	Oct 25	2018	LAL vs DEN	2nd Qtr	11:48 remaining	Made 2-pointer from 1 ft	LAL now trails 24-26
top	46	left	164	Oct 25	2018	LAL vs DEN	2nd Qtr	5:40 remaining	Made 2-pointer from 9 ft	LAL now leads 45-41
top	52	left	261	Oct 25	2018	LAL vs DEN	2nd Qtr	2:13 remaining	Made 2-pointer from 1 ft	LAL now trails 51-53
top	206	left	221	Oct 25	2018	LAL vs DEN	2nd Qtr	0:56 remaining	Missed 2-pointer from 16 ft	LAL tied 55-55
top	216	left	59	Oct 25	2018	LAL vs DEN	3rd Qtr	10:14 remaining	Missed 3-pointer from 26 ft	LAL leads 63-61
top	53	left	247	Oct 25	2018	LAL vs DEN	3rd Qtr	7:18 remaining	Made 2-pointer from 1 ft	LAL now tied 71-71
top	289	left	319	Oct 25	2018	LAL vs DEN	4th Qtr	10:48 remaining	Made 3-pointer from 26 ft	LAL now trails 90-93
top	299	left	149	Oct 25	2018	LAL vs DEN	4th Qtr	9:27 remaining	Missed 3-pointer from 28 ft	LAL trails 90-95
top	121	left	214	Oct 25	2018	LAL vs DEN	4th Qtr	8:44 remaining	Missed 2-pointer from 8 ft	LAL trails 92-95
top	47	left	237	Oct 25	2018	LAL vs DEN	4th Qtr	3:30 remaining	Made 2-pointer from 1 ft	LAL now leads 110-108
top	104	left	358	Oct 25	2018	LAL vs DEN	4th Qtr	1:17 remaining	Missed 2-pointer from 13 ft	LAL leads 115-110
top	60	left	244	Oct 25	2018	LAL vs DEN	4th Qtr	0:38 remaining	Made 2-pointer from 2 ft	LAL now leads 119-112
top	29	left	145	Oct 27	2018	LAL at SAS	1st Qtr	10:21 remaining	Made 2-pointer from 10 ft	LAL now leads 8-2
top	126	left	395	Oct 27	2018	LAL at SAS	1st Qtr	9:15 remaining	Made 2-pointer from 17 ft	LAL now leads 10-6
top	38	left	244	Oct 27	2018	LAL at SAS	1st Qtr	7:04 remaining	Made 2-pointer from 1 ft	LAL now leads 14-12
top	292	left	258	Oct 27	2018	LAL at SAS	2nd Qtr	9:18 remaining	Missed 3-pointer from 25 ft	LAL leads 40-31
top	188	left	47	Oct 27	2018	LAL at SAS	2nd Qtr	8:21 remaining	Missed 3-pointer from 25 ft	LAL leads 42-33
top	57	left	251	Oct 27	2018	LAL at SAS	2nd Qtr	1:41 remaining	Made 2-pointer from 2 ft	LAL now leads 57-50
top	45	left	250	Oct 27	2018	LAL at SAS	3rd Qtr	11:25 remaining	Made 2-pointer from 0 ft	LAL now leads 62-56
top	146	left	101	Oct 27	2018	LAL at SAS	3rd Qtr	10:52 remaining	Made 2-pointer from 18 ft	LAL now leads 64-58
top	240	left	253	Oct 27	2018	LAL at SAS	3rd Qtr	10:26 remaining	Missed 2-pointer from 20 ft	LAL leads 64-58
top	52	left	246	Oct 27	2018	LAL at SAS	3rd Qtr	8:53 remaining	Made 2-pointer from 1 ft	LAL now leads 69-62
top	82	left	416	Oct 27	2018	LAL at SAS	3rd Qtr	7:51 remaining	Made 2-pointer from 17 ft	LAL now leads 71-67
top	245	left	106	Oct 27	2018	LAL at SAS	3rd Qtr	6:42 remaining	Made 3-pointer from 25 ft	LAL now leads 74-71
top	148	left	250	Oct 27	2018	LAL at SAS	3rd Qtr	6:04 remaining	Missed 2-pointer from 10 ft	LAL leads 74-73
top	40	left	252	Oct 27	2018	LAL at SAS	3rd Qtr	5:59 remaining	Made 2-pointer from 1 ft	LAL now leads 76-73
top	103	left	372	Oct 27	2018	LAL at SAS	4th Qtr	9:41 remaining	Missed 2-pointer from 13 ft	LAL trails 91-93
top	156	left	259	Oct 27	2018	LAL at SAS	4th Qtr	7:45 remaining	Missed 2-pointer from 11 ft	LAL trails 93-95
top	267	left	119	Oct 27	2018	LAL at SAS	4th Qtr	7:11 remaining	Made 3-pointer from 26 ft	LAL now leads 96-95
top	273	left	337	Oct 27	2018	LAL at SAS	4th Qtr	4:36 remaining	Missed 3-pointer from 24 ft	LAL trails 96-102
top	56	left	245	Oct 27	2018	LAL at SAS	4th Qtr	3:27 remaining	Made 2-pointer from 1 ft	LAL now trails 98-102
top	49	left	258	Oct 27	2018	LAL at SAS	4th Qtr	1:31 remaining	Made 2-pointer from 1 ft	LAL now trails 100-106
top	307	left	98	Oct 27	2018	LAL at SAS	4th Qtr	0:05 remaining	Missed 3-pointer from 31 ft	LAL trails 105-108
top	66	left	240	Oct 29	2018	LAL at MIN	1st Qtr	8:05 remaining	Missed 2-pointer from 2 ft	LAL trails 9-14
top	50	left	266	Oct 29	2018	LAL at MIN	1st Qtr	0:59 remaining	Missed 2-pointer from 1 ft	LAL trails 30-31
top	40	left	252	Oct 29	2018	LAL at MIN	1st Qtr	0:23 remaining	Missed 2-pointer from 1 ft	LAL trails 32-33
top	57	left	268	Oct 29	2018	LAL at MIN	2nd Qtr	10:03 remaining	Missed 2-pointer from 2 ft	LAL trails 37-38
top	225	left	431	Oct 29	2018	LAL at MIN	2nd Qtr	9:40 remaining	Missed 3-pointer from 26 ft	LAL tied 38-38
top	113	left	292	Oct 29	2018	LAL at MIN	2nd Qtr	9:15 remaining	Made 2-pointer from 8 ft	LAL now trails 40-41
top	60	left	247	Oct 29	2018	LAL at MIN	2nd Qtr	2:12 remaining	Missed 2-pointer from 2 ft	LAL trails 58-62
top	62	left	259	Oct 29	2018	LAL at MIN	2nd Qtr	1:53 remaining	Made 2-pointer from 2 ft	LAL now trails 60-62
top	40	left	252	Oct 29	2018	LAL at MIN	2nd Qtr	0:59 remaining	Made 2-pointer from 1 ft	LAL now trails 63-64
top	56	left	238	Oct 29	2018	LAL at MIN	3rd Qtr	10:39 remaining	Made 2-pointer from 1 ft	LAL now leads 70-68
top	54	left	240	Oct 29	2018	LAL at MIN	3rd Qtr	7:51 remaining	Missed 2-pointer from 1 ft	LAL leads 74-73
top	123	left	155	Oct 29	2018	LAL at MIN	3rd Qtr	7:26 remaining	Made 2-pointer from 12 ft	LAL now leads 76-75
top	115	left	127	Oct 29	2018	LAL at MIN	3rd Qtr	6:57 remaining	Missed 2-pointer from 14 ft	LAL trails 76-77
top	268	left	337	Oct 29	2018	LAL at MIN	3rd Qtr	3:56 remaining	Made 3-pointer from 25 ft	LAL now leads 87-83
top	288	left	181	Oct 29	2018	LAL at MIN	3rd Qtr	0:35 remaining	Missed 3-pointer from 26 ft	LAL trails 92-93
top	126	left	444	Oct 29	2018	LAL at MIN	3rd Qtr	0:20 remaining	Made 2-pointer from 22 ft	LAL now leads 94-93
top	132	left	464	Oct 29	2018	LAL at MIN	4th Qtr	10:57 remaining	Made 3-pointer from 24 ft	LAL now leads 97-96
top	192	left	161	Oct 29	2018	LAL at MIN	4th Qtr	9:01 remaining	Made 2-pointer from 17 ft	LAL now trails 101-102
top	243	left	168	Oct 29	2018	LAL at MIN	4th Qtr	5:58 remaining	Missed 2-pointer from 22 ft	LAL trails 107-111
top	125	left	465	Oct 29	2018	LAL at MIN	4th Qtr	4:38 remaining	Made 3-pointer from 24 ft	LAL now trails 112-119
top	55	left	248	Oct 29	2018	LAL at MIN	4th Qtr	3:48 remaining	Missed 2-pointer from 1 ft	LAL trails 112-119
top	50	left	242	Oct 29	2018	LAL at MIN	4th Qtr	1:18 remaining	Made 2-pointer from 1 ft	LAL now trails 117-119
top	52	left	22	Oct 29	2018	LAL at MIN	4th Qtr	0:16 remaining	Missed 3-pointer from 22 ft	LAL trails 117-122
top	60	left	351	Oct 31	2018	LAL vs DAL	1st Qtr	10:50 remaining	Made 2-pointer from 10 ft	LAL now leads 2-0
top	178	left	289	Oct 31	2018	LAL vs DAL	1st Qtr	5:06 remaining	Made 2-pointer from 14 ft	LAL now leads 27-12
top	49	left	263	Oct 31	2018	LAL vs DAL	2nd Qtr	9:51 remaining	Missed 2-pointer from 1 ft	LAL leads 44-27
top	53	left	247	Oct 31	2018	LAL vs DAL	2nd Qtr	9:28 remaining	Made 2-pointer from 1 ft	LAL now leads 46-29
top	59	left	261	Oct 31	2018	LAL vs DAL	2nd Qtr	5:45 remaining	Made 2-pointer from 2 ft	LAL now leads 51-42
top	54	left	260	Oct 31	2018	LAL vs DAL	2nd Qtr	3:14 remaining	Made 2-pointer from 1 ft	LAL now leads 56-50
top	59	left	319	Oct 31	2018	LAL vs DAL	2nd Qtr	0:00 remaining	Missed 2-pointer from 7 ft	LAL leads 66-59
top	119	left	464	Oct 31	2018	LAL vs DAL	3rd Qtr	9:19 remaining	Made 3-pointer from 23 ft	LAL now leads 73-64
top	226	left	71	Oct 31	2018	LAL vs DAL	3rd Qtr	8:59 remaining	Made 3-pointer from 25 ft	LAL now leads 76-64
top	66	left	55	Oct 31	2018	LAL vs DAL	3rd Qtr	7:53 remaining	Missed 2-pointer from 19 ft	LAL leads 76-64
top	334	left	229	Oct 31	2018	LAL vs DAL	3rd Qtr	7:19 remaining	Missed 3-pointer from 29 ft	LAL leads 76-64
top	56	left	242	Oct 31	2018	LAL vs DAL	3rd Qtr	5:50 remaining	Made 2-pointer from 1 ft	LAL now leads 80-66
top	61	left	239	Oct 31	2018	LAL vs DAL	3rd Qtr	5:26 remaining	Made 2-pointer from 2 ft	LAL now leads 82-66
top	223	left	303	Oct 31	2018	LAL vs DAL	3rd Qtr	0:26 remaining	Made 2-pointer from 19 ft	LAL now leads 94-79
top	116	left	71	Oct 31	2018	LAL vs DAL	4th Qtr	11:36 remaining	Missed 2-pointer from 19 ft	LAL leads 94-81
top	165	left	392	Oct 31	2018	LAL vs DAL	4th Qtr	9:54 remaining	Missed 2-pointer from 19 ft	LAL leads 96-84
top	55	left	257	Oct 31	2018	LAL vs DAL	4th Qtr	4:16 remaining	Made 2-pointer from 2 ft	LAL now leads 110-96
top	183	left	365	Oct 31	2018	LAL vs DAL	4th Qtr	1:52 remaining	Missed 2-pointer from 19 ft	LAL leads 111-105
top	52	left	233	Oct 31	2018	LAL vs DAL	4th Qtr	1:15 remaining	Missed 2-pointer from 1 ft	LAL leads 111-105
top	257	left	366	Nov 3	2018	LAL at POR	1st Qtr	6:16 remaining	Missed 3-pointer from 25 ft	LAL trails 12-15
top	57	left	226	Nov 3	2018	LAL at POR	1st Qtr	4:38 remaining	Missed 2-pointer from 2 ft	LAL trails 12-20
top	80	left	247	Nov 3	2018	LAL at POR	1st Qtr	4:05 remaining	Made 2-pointer from 4 ft	LAL now trails 14-22
top	174	left	205	Nov 3	2018	LAL at POR	1st Qtr	3:25 remaining	Made 2-pointer from 14 ft	LAL now trails 17-24
top	167	left	351	Nov 3	2018	LAL at POR	2nd Qtr	4:28 remaining	Made 2-pointer from 17 ft	LAL now leads 52-43
top	67	left	254	Nov 3	2018	LAL at POR	2nd Qtr	4:09 remaining	Missed 2-pointer from 3 ft	LAL leads 52-43
top	186	left	163	Nov 3	2018	LAL at POR	2nd Qtr	3:16 remaining	Missed 2-pointer from 17 ft	LAL leads 52-45
top	47	left	269	Nov 3	2018	LAL at POR	2nd Qtr	2:51 remaining	Made 2-pointer from 3 ft	LAL now leads 54-47
top	60	left	236	Nov 3	2018	LAL at POR	2nd Qtr	2:01 remaining	Missed 2-pointer from 2 ft	LAL leads 54-50
top	258	left	364	Nov 3	2018	LAL at POR	2nd Qtr	0:25 remaining	Missed 3-pointer from 25 ft	LAL trails 56-57
top	62	left	238	Nov 3	2018	LAL at POR	3rd Qtr	10:30 remaining	Missed 2-pointer from 2 ft	LAL trails 58-60
top	288	left	89	Nov 3	2018	LAL at POR	3rd Qtr	8:47 remaining	Made 3-pointer from 30 ft	LAL now leads 65-62
top	54	left	257	Nov 3	2018	LAL at POR	3rd Qtr	8:14 remaining	Made 2-pointer from 1 ft	LAL now leads 67-62
top	273	left	91	Nov 3	2018	LAL at POR	3rd Qtr	5:38 remaining	Missed 3-pointer from 28 ft	LAL leads 72-67
top	47	left	242	Nov 3	2018	LAL at POR	4th Qtr	7:06 remaining	Missed 2-pointer from 1 ft	LAL leads 99-83
top	52	left	71	Nov 3	2018	LAL at POR	4th Qtr	6:01 remaining	Made 2-pointer from 18 ft	LAL now leads 101-85
top	202	left	299	Nov 3	2018	LAL at POR	4th Qtr	3:12 remaining	Missed 2-pointer from 16 ft	LAL leads 103-97
top	40	left	251	Nov 3	2018	LAL at POR	4th Qtr	2:18 remaining	Made 2-pointer from 1 ft	LAL now leads 107-99
top	49	left	246	Nov 3	2018	LAL at POR	4th Qtr	1:40 remaining	Made 2-pointer from 1 ft	LAL now leads 109-101
top	366	left	142	Nov 3	2018	LAL at POR	4th Qtr	0:45 remaining	Missed 3-pointer from 34 ft	LAL leads 109-104
top	80	left	235	Nov 4	2018	LAL vs TOR	1st Qtr	10:08 remaining	Missed 2-pointer from 4 ft	LAL trails 4-5
top	56	left	270	Nov 4	2018	LAL vs TOR	1st Qtr	7:35 remaining	Missed 2-pointer from 2 ft	LAL trails 8-15
top	74	left	252	Nov 4	2018	LAL vs TOR	2nd Qtr	8:43 remaining	Made 2-pointer from 3 ft	LAL now trails 23-50
top	69	left	276	Nov 4	2018	LAL vs TOR	2nd Qtr	8:17 remaining	Missed 2-pointer from 3 ft	LAL trails 24-50
top	95	left	271	Nov 4	2018	LAL vs TOR	2nd Qtr	6:52 remaining	Made 2-pointer from 5 ft	LAL now trails 30-54
top	274	left	405	Nov 4	2018	LAL vs TOR	2nd Qtr	4:04 remaining	Missed 3-pointer from 28 ft	LAL trails 38-63
top	66	left	257	Nov 4	2018	LAL vs TOR	2nd Qtr	3:28 remaining	Missed 2-pointer from 2 ft	LAL trails 38-65
top	59	left	252	Nov 4	2018	LAL vs TOR	2nd Qtr	1:09 remaining	Made 2-pointer from 1 ft	LAL now trails 47-69
top	60	left	108	Nov 4	2018	LAL vs TOR	3rd Qtr	10:02 remaining	Made 2-pointer from 14 ft	LAL now trails 56-74
top	225	left	424	Nov 4	2018	LAL vs TOR	3rd Qtr	4:22 remaining	Made 3-pointer from 26 ft	LAL now trails 72-94
top	301	left	410	Nov 4	2018	LAL vs TOR	3rd Qtr	3:48 remaining	Made 3-pointer from 31 ft	LAL now trails 75-94
top	245	left	177	Nov 4	2018	LAL vs TOR	3rd Qtr	2:10 remaining	Missed 2-pointer from 22 ft	LAL trails 79-99
top	184	left	141	Nov 7	2018	LAL vs MIN	1st Qtr	11:11 remaining	Made 2-pointer from 18 ft	LAL now leads 2-0
top	59	left	252	Nov 7	2018	LAL vs MIN	1st Qtr	9:59 remaining	Made 2-pointer from 1 ft	LAL now leads 6-5
top	283	left	389	Nov 7	2018	LAL vs MIN	1st Qtr	8:59 remaining	Missed 3-pointer from 28 ft	LAL tied 7-7
top	81	left	223	Nov 7	2018	LAL vs MIN	1st Qtr	8:29 remaining	Missed 2-pointer from 5 ft	LAL tied 7-7
top	65	left	265	Nov 7	2018	LAL vs MIN	1st Qtr	7:21 remaining	Missed 2-pointer from 2 ft	LAL trails 9-10
top	48	left	252	Nov 7	2018	LAL vs MIN	1st Qtr	5:49 remaining	Made 2-pointer from 0 ft	LAL now trails 15-16
top	59	left	252	Nov 7	2018	LAL vs MIN	1st Qtr	4:55 remaining	Made 2-pointer from 1 ft	LAL now trails 17-21
top	56	left	242	Nov 7	2018	LAL vs MIN	2nd Qtr	1:51 remaining	Made 2-pointer from 1 ft	LAL now trails 57-61
top	313	left	304	Nov 7	2018	LAL vs MIN	2nd Qtr	0:31 remaining	Made 3-pointer from 28 ft	LAL now trails 62-67
top	329	left	200	Nov 7	2018	LAL vs MIN	3rd Qtr	10:44 remaining	Missed 3-pointer from 29 ft	LAL trails 65-69
top	65	left	231	Nov 7	2018	LAL vs MIN	3rd Qtr	7:26 remaining	Missed 2-pointer from 3 ft	LAL trails 70-71
top	68	left	48	Nov 7	2018	LAL vs MIN	3rd Qtr	2:54 remaining	Made 2-pointer from 20 ft	LAL now leads 83-82
top	292	left	236	Nov 7	2018	LAL vs MIN	3rd Qtr	0:32 remaining	Missed 3-pointer from 25 ft	LAL trails 83-85
top	210	left	337	Nov 7	2018	LAL vs MIN	4th Qtr	10:00 remaining	Missed 2-pointer from 19 ft	LAL tied 88-88
top	254	left	84	Nov 7	2018	LAL vs MIN	4th Qtr	9:36 remaining	Made 3-pointer from 27 ft	LAL now leads 91-88
top	65	left	18	Nov 7	2018	LAL vs MIN	4th Qtr	8:20 remaining	Missed 3-pointer from 23 ft	LAL leads 94-88
top	263	left	370	Nov 7	2018	LAL vs MIN	4th Qtr	6:34 remaining	Made 3-pointer from 26 ft	LAL now leads 99-97
top	164	left	327	Nov 7	2018	LAL vs MIN	4th Qtr	5:02 remaining	Missed 2-pointer from 15 ft	LAL leads 101-99
