top	73	left	280	Nov 11	2012	MIA at MEM	1st Qtr	1:39 remaining	Made 2-pointer from 5 ft	MIA now trails 19-20
top	196	left	104	Nov 11	2012	MIA at MEM	1st Qtr	0:0.9 remaining	Made 2-pointer from 20 ft	MIA now trails 21-22
top	160	left	87	Nov 11	2012	MIA at MEM	2nd Qtr	7:04 remaining	Made 2-pointer from 19 ft	MIA now trails 32-34
top	56	left	229	Nov 11	2012	MIA at MEM	2nd Qtr	4:02 remaining	Made 2-pointer from 1 ft	MIA now trails 36-40
top	174	left	96	Nov 11	2012	MIA at MEM	2nd Qtr	0:33.9 remaining	Missed 2-pointer from 19 ft	MIA trails 41-54
top	50	left	229	Nov 11	2012	MIA at MEM	3rd Qtr	7:34 remaining	Made 2-pointer from 1 ft	MIA now trails 53-63
top	255	left	85	Nov 11	2012	MIA at MEM	3rd Qtr	3:31 remaining	Missed 3-pointer from 26 ft	MIA trails 58-72
top	86	left	287	Nov 11	2012	MIA at MEM	3rd Qtr	2:42 remaining	Missed 2-pointer from 6 ft	MIA trails 58-74
top	56	left	240	Nov 11	2012	MIA at MEM	3rd Qtr	1:33 remaining	Made 2-pointer from 1 ft	MIA now trails 64-74
top	69	left	189	Nov 11	2012	MIA at MEM	3rd Qtr	0:13.9 remaining	Missed 2-pointer from 5 ft	MIA trails 66-76
top	97	left	240	Nov 11	2012	MIA at MEM	4th Qtr	9:01 remaining	Missed 2-pointer from 5 ft	MIA trails 71-82
top	54	left	240	Nov 11	2012	MIA at MEM	4th Qtr	8:59 remaining	Made 2-pointer from 0 ft	MIA now trails 73-82
top	258	left	310	Nov 11	2012	MIA at MEM	4th Qtr	5:02 remaining	Missed 2-pointer from 22 ft	MIA trails 76-98
top	54	left	255	Nov 12	2012	MIA at HOU	1st Qtr	10:26 remaining	Made 2-pointer from 2 ft	MIA now leads 5-0
top	87	left	470	Nov 12	2012	MIA at HOU	1st Qtr	6:50 remaining	Missed 3-pointer from 23 ft	MIA leads 16-5
