top	44	left	242	Oct 28	2015	CLE at MEM	1st Qtr	0:23 remaining	Made 2-pointer from 0 ft	CLE now leads 26-10
top	189	left	161	Oct 28	2015	CLE at MEM	1st Qtr	0:00 remaining	Missed 2-pointer from 15 ft	CLE leads 26-10
top	224	left	151	Oct 28	2015	CLE at MEM	2nd Qtr	5:40 remaining	Missed 2-pointer from 19 ft	CLE leads 43-20
top	21	left	100	Oct 28	2015	CLE at MEM	2nd Qtr	1:29 remaining	Missed 2-pointer from 14 ft	CLE leads 53-30
top	88	left	440	Oct 28	2015	CLE at MEM	3rd Qtr	8:41 remaining	Missed 2-pointer from 20 ft	CLE leads 58-36
top	53	left	250	Oct 28	2015	CLE at MEM	3rd Qtr	8:05 remaining	Made 2-pointer from 1 ft	CLE now leads 60-38
top	214	left	59	Oct 28	2015	CLE at MEM	3rd Qtr	7:31 remaining	Missed 3-pointer from 24 ft	CLE leads 60-40
top	106	left	43	Oct 28	2015	CLE at MEM	3rd Qtr	4:55 remaining	Made 2-pointer from 20 ft	CLE now leads 64-44
top	250	left	250	Oct 28	2015	CLE at MEM	3rd Qtr	3:55 remaining	Missed 2-pointer from 20 ft	CLE leads 64-46
top	81	left	472	Oct 28	2015	CLE at MEM	4th Qtr	8:02 remaining	Missed 3-pointer from 23 ft	CLE leads 86-59
top	57	left	223	Oct 30	2015	CLE vs MIA	1st Qtr	10:30 remaining	Made 2-pointer from 1 ft	CLE now trails 2-5
top	106	left	252	Oct 30	2015	CLE vs MIA	1st Qtr	9:53 remaining	Made 2-pointer from 5 ft	CLE now trails 4-5
top	57	left	221	Oct 30	2015	CLE vs MIA	1st Qtr	8:03 remaining	Missed 2-pointer from 2 ft	CLE trails 7-8
top	120	left	220	Oct 30	2015	CLE vs MIA	1st Qtr	4:39 remaining	Made 2-pointer from 7 ft	CLE now leads 16-15
top	66	left	363	Oct 30	2015	CLE vs MIA	1st Qtr	4:01 remaining	Made 2-pointer from 12 ft	CLE now leads 18-15
top	76	left	107	Oct 30	2015	CLE vs MIA	2nd Qtr	10:08 remaining	Made 2-pointer from 13 ft	CLE now leads 31-25
top	71	left	152	Oct 30	2015	CLE vs MIA	2nd Qtr	9:47 remaining	Made 2-pointer from 9 ft	CLE now leads 33-25
top	307	left	195	Oct 30	2015	CLE vs MIA	2nd Qtr	8:35 remaining	Missed 3-pointer from 26 ft	CLE leads 36-25
top	52	left	228	Oct 30	2015	CLE vs MIA	2nd Qtr	5:37 remaining	Missed 2-pointer from 1 ft	CLE leads 38-30
top	111	left	64	Oct 30	2015	CLE vs MIA	2nd Qtr	4:10 remaining	Made 2-pointer from 18 ft	CLE now leads 40-34
top	106	left	223	Oct 30	2015	CLE vs MIA	2nd Qtr	3:48 remaining	Made 2-pointer from 5 ft	CLE now leads 42-34
top	101	left	236	Oct 30	2015	CLE vs MIA	2nd Qtr	1:40 remaining	Missed 2-pointer from 5 ft	CLE leads 45-38
top	51	left	240	Oct 30	2015	CLE vs MIA	3rd Qtr	9:25 remaining	Made 2-pointer from 0 ft	CLE now leads 53-44
top	83	left	-1	Oct 30	2015	CLE vs MIA	3rd Qtr	8:09 remaining	Missed 3-pointer from 24 ft	CLE leads 55-46
top	52	left	224	Oct 30	2015	CLE vs MIA	3rd Qtr	3:12 remaining	Made 2-pointer from 1 ft	CLE now leads 68-60
top	39	left	231	Oct 30	2015	CLE vs MIA	4th Qtr	7:43 remaining	Made 2-pointer from 1 ft	CLE now leads 86-69
top	101	left	190	Oct 30	2015	CLE vs MIA	4th Qtr	4:23 remaining	Made 2-pointer from 7 ft	CLE now leads 93-75
top	49	left	229	Oct 30	2015	CLE vs MIA	4th Qtr	2:02 remaining	Missed 2-pointer from 1 ft	CLE leads 97-81
top	220	left	233	Oct 30	2015	CLE vs MIA	4th Qtr	1:28 remaining	Made 2-pointer from 17 ft	CLE now leads 99-83
top	49	left	216	Nov 2	2015	CLE at PHI	1st Qtr	10:28 remaining	Made 2-pointer from 2 ft	CLE now leads 4-0
top	29	left	473	Nov 2	2015	CLE at PHI	1st Qtr	5:20 remaining	Missed 3-pointer from 23 ft	CLE leads 15-13
top	206	left	319	Nov 2	2015	CLE at PHI	1st Qtr	4:45 remaining	Missed 2-pointer from 17 ft	CLE tied 15-15
top	19	left	148	Nov 2	2015	CLE at PHI	1st Qtr	2:28 remaining	Missed 2-pointer from 9 ft	CLE trails 17-24
top	53	left	268	Nov 2	2015	CLE at PHI	2nd Qtr	8:50 remaining	Missed 2-pointer from 2 ft	CLE trails 25-37
top	97	left	259	Nov 2	2015	CLE at PHI	2nd Qtr	6:10 remaining	Missed 2-pointer from 5 ft	CLE trails 34-42
top	52	left	228	Nov 2	2015	CLE at PHI	2nd Qtr	3:44 remaining	Made 2-pointer from 1 ft	CLE now trails 39-50
top	240	left	64	Nov 2	2015	CLE at PHI	2nd Qtr	3:15 remaining	Missed 3-pointer from 25 ft	CLE trails 39-50
top	81	left	218	Nov 2	2015	CLE at PHI	2nd Qtr	2:49 remaining	Missed 2-pointer from 3 ft	CLE trails 39-52
top	278	left	130	Nov 2	2015	CLE at PHI	2nd Qtr	0:57 remaining	Missed 3-pointer from 25 ft	CLE trails 45-52
top	53	left	240	Nov 2	2015	CLE at PHI	2nd Qtr	0:12 remaining	Made 2-pointer from 0 ft	CLE now trails 49-54
top	101	left	93	Nov 2	2015	CLE at PHI	3rd Qtr	8:22 remaining	Made 2-pointer from 15 ft	CLE now leads 60-56
top	51	left	240	Nov 2	2015	CLE at PHI	3rd Qtr	1:11 remaining	Made 2-pointer from 0 ft	CLE now leads 80-67
top	45	left	185	Nov 2	2015	CLE at PHI	3rd Qtr	0:32 remaining	Made 2-pointer from 5 ft	CLE now leads 82-71
top	111	left	288	Nov 2	2015	CLE at PHI	4th Qtr	11:19 remaining	Made 2-pointer from 7 ft	CLE now leads 84-75
top	196	left	121	Nov 2	2015	CLE at PHI	4th Qtr	10:06 remaining	Missed 2-pointer from 18 ft	CLE leads 84-75
top	76	left	198	Nov 2	2015	CLE at PHI	4th Qtr	9:23 remaining	Missed 2-pointer from 4 ft	CLE leads 84-77
top	51	left	240	Nov 2	2015	CLE at PHI	4th Qtr	8:47 remaining	Made 2-pointer from 0 ft	CLE now leads 88-77
top	51	left	240	Nov 2	2015	CLE at PHI	4th Qtr	8:07 remaining	Made 2-pointer from 0 ft	CLE now leads 90-77
top	184	left	53	Nov 4	2015	CLE vs NYK	1st Qtr	11:22 remaining	Missed 2-pointer from 23 ft	CLE trails 0-2
top	245	left	51	Nov 4	2015	CLE vs NYK	1st Qtr	8:18 remaining	Missed 3-pointer from 27 ft	CLE trails 3-13
top	57	left	226	Nov 4	2015	CLE vs NYK	1st Qtr	5:46 remaining	Missed 2-pointer from 1 ft	CLE trails 9-18
top	297	left	211	Nov 4	2015	CLE vs NYK	1st Qtr	3:56 remaining	Missed 3-pointer from 24 ft	CLE trails 9-24
top	51	left	240	Nov 4	2015	CLE vs NYK	1st Qtr	3:37 remaining	Made 2-pointer from 0 ft	CLE now trails 11-24
top	51	left	240	Nov 4	2015	CLE vs NYK	1st Qtr	2:21 remaining	Made 2-pointer from 0 ft	CLE now trails 16-26
top	58	left	224	Nov 4	2015	CLE vs NYK	2nd Qtr	8:50 remaining	Missed 2-pointer from 1 ft	CLE trails 23-36
top	61	left	220	Nov 4	2015	CLE vs NYK	2nd Qtr	8:12 remaining	Missed 2-pointer from 2 ft	CLE trails 23-36
top	49	left	236	Nov 4	2015	CLE vs NYK	2nd Qtr	8:01 remaining	Made 2-pointer from 0 ft	CLE now trails 25-36
top	52	left	226	Nov 4	2015	CLE vs NYK	2nd Qtr	7:36 remaining	Made 2-pointer from 1 ft	CLE now trails 27-36
top	199	left	26	Nov 4	2015	CLE vs NYK	2nd Qtr	7:08 remaining	Missed 3-pointer from 26 ft	CLE trails 27-36
top	52	left	229	Nov 4	2015	CLE vs NYK	3rd Qtr	9:24 remaining	Made 2-pointer from 1 ft	CLE now trails 44-53
top	66	left	236	Nov 4	2015	CLE vs NYK	3rd Qtr	5:19 remaining	Made 2-pointer from 1 ft	CLE now trails 58-59
top	57	left	249	Nov 4	2015	CLE vs NYK	3rd Qtr	4:50 remaining	Missed 2-pointer from 1 ft	CLE trails 58-59
top	125	left	43	Nov 4	2015	CLE vs NYK	3rd Qtr	3:33 remaining	Missed 2-pointer from 21 ft	CLE trails 62-63
top	219	left	322	Nov 4	2015	CLE vs NYK	4th Qtr	7:47 remaining	Missed 2-pointer from 18 ft	CLE tied 75-75
top	51	left	240	Nov 4	2015	CLE vs NYK	4th Qtr	7:00 remaining	Made 2-pointer from 0 ft	CLE now leads 79-75
top	135	left	298	Nov 4	2015	CLE vs NYK	4th Qtr	4:27 remaining	Missed 2-pointer from 10 ft	CLE leads 84-79
top	170	left	0	Nov 4	2015	CLE vs NYK	4th Qtr	4:01 remaining	Made 3-pointer from 26 ft	CLE now leads 87-79
top	115	left	377	Nov 4	2015	CLE vs NYK	4th Qtr	3:32 remaining	Missed 2-pointer from 15 ft	CLE leads 87-79
top	51	left	240	Nov 4	2015	CLE vs NYK	4th Qtr	2:05 remaining	Made 2-pointer from 0 ft	CLE now leads 93-82
top	302	left	228	Nov 4	2015	CLE vs NYK	4th Qtr	1:06 remaining	Missed 3-pointer from 25 ft	CLE leads 96-84
top	86	left	203	Nov 4	2015	CLE vs NYK	4th Qtr	0:37 remaining	Missed 2-pointer from 5 ft	CLE leads 96-86
top	57	left	228	Nov 6	2015	CLE vs PHI	1st Qtr	9:41 remaining	Made 2-pointer from 1 ft	CLE now leads 9-2
top	204	left	272	Nov 6	2015	CLE vs PHI	1st Qtr	5:51 remaining	Missed 2-pointer from 15 ft	CLE leads 17-13
top	58	left	234	Nov 6	2015	CLE vs PHI	1st Qtr	3:07 remaining	Missed 2-pointer from 1 ft	CLE leads 24-18
top	57	left	105	Nov 6	2015	CLE vs PHI	2nd Qtr	7:56 remaining	Missed 2-pointer from 13 ft	CLE leads 35-29
top	53	left	228	Nov 6	2015	CLE vs PHI	2nd Qtr	7:36 remaining	Made 2-pointer from 1 ft	CLE now leads 37-29
top	57	left	224	Nov 6	2015	CLE vs PHI	2nd Qtr	7:23 remaining	Made 2-pointer from 1 ft	CLE now leads 39-29
top	51	left	240	Nov 6	2015	CLE vs PHI	2nd Qtr	3:43 remaining	Made 2-pointer from 0 ft	CLE now leads 47-37
top	52	left	229	Nov 6	2015	CLE vs PHI	3rd Qtr	11:18 remaining	Made 2-pointer from 1 ft	CLE now leads 51-50
top	49	left	221	Nov 6	2015	CLE vs PHI	3rd Qtr	10:41 remaining	Made 2-pointer from 1 ft	CLE now leads 55-50
top	120	left	95	Nov 6	2015	CLE vs PHI	3rd Qtr	10:02 remaining	Made 2-pointer from 16 ft	CLE now leads 58-52
top	248	left	87	Nov 6	2015	CLE vs PHI	3rd Qtr	8:22 remaining	Made 3-pointer from 25 ft	CLE now leads 65-52
top	61	left	138	Nov 6	2015	CLE vs PHI	3rd Qtr	7:47 remaining	Missed 2-pointer from 10 ft	CLE leads 65-52
top	68	left	465	Nov 6	2015	CLE vs PHI	3rd Qtr	6:49 remaining	Made 3-pointer from 22 ft	CLE now leads 70-56
top	287	left	206	Nov 6	2015	CLE vs PHI	3rd Qtr	5:38 remaining	Missed 3-pointer from 23 ft	CLE leads 72-60
top	228	left	71	Nov 6	2015	CLE vs PHI	3rd Qtr	4:28 remaining	Made 3-pointer from 24 ft	CLE now leads 77-60
top	220	left	48	Nov 6	2015	CLE vs PHI	3rd Qtr	3:59 remaining	Missed 3-pointer from 25 ft	CLE leads 77-60
top	76	left	238	Nov 6	2015	CLE vs PHI	3rd Qtr	3:31 remaining	Missed 2-pointer from 2 ft	CLE leads 77-62
top	209	left	157	Nov 6	2015	CLE vs PHI	4th Qtr	10:35 remaining	Missed 2-pointer from 17 ft	CLE leads 84-77
top	76	left	174	Nov 6	2015	CLE vs PHI	4th Qtr	9:57 remaining	Missed 2-pointer from 7 ft	CLE leads 84-79
top	66	left	139	Nov 6	2015	CLE vs PHI	4th Qtr	9:37 remaining	Made 2-pointer from 10 ft	CLE now leads 86-79
top	52	left	233	Nov 6	2015	CLE vs PHI	4th Qtr	9:19 remaining	Missed 2-pointer from 0 ft	CLE leads 87-79
top	125	left	393	Nov 6	2015	CLE vs PHI	4th Qtr	6:47 remaining	Made 2-pointer from 17 ft	CLE now leads 92-82
top	199	left	195	Nov 8	2015	CLE vs IND	1st Qtr	11:41 remaining	Missed 2-pointer from 15 ft	CLE tied 0-0
top	57	left	228	Nov 8	2015	CLE vs IND	1st Qtr	7:01 remaining	Made 2-pointer from 1 ft	CLE now leads 10-8
top	57	left	223	Nov 8	2015	CLE vs IND	1st Qtr	5:16 remaining	Missed 2-pointer from 1 ft	CLE leads 13-10
top	40	left	228	Nov 8	2015	CLE vs IND	1st Qtr	1:51 remaining	Made 2-pointer from 1 ft	CLE now leads 19-18
top	260	left	398	Nov 8	2015	CLE vs IND	1st Qtr	1:31 remaining	Missed 3-pointer from 26 ft	CLE leads 19-18
top	106	left	223	Nov 8	2015	CLE vs IND	2nd Qtr	9:19 remaining	Made 2-pointer from 5 ft	CLE now leads 31-28
top	91	left	93	Nov 8	2015	CLE vs IND	2nd Qtr	8:30 remaining	Missed 2-pointer from 15 ft	CLE leads 32-28
top	52	left	233	Nov 8	2015	CLE vs IND	2nd Qtr	8:25 remaining	Made 2-pointer from 0 ft	CLE now leads 34-28
top	101	left	231	Nov 8	2015	CLE vs IND	2nd Qtr	5:42 remaining	Missed 2-pointer from 5 ft	CLE trails 34-36
top	57	left	82	Nov 8	2015	CLE vs IND	2nd Qtr	5:21 remaining	Made 2-pointer from 15 ft	CLE now tied 36-36
top	186	left	103	Nov 8	2015	CLE vs IND	2nd Qtr	1:17 remaining	Made 2-pointer from 19 ft	CLE now leads 45-42
top	57	left	223	Nov 8	2015	CLE vs IND	2nd Qtr	0:25 remaining	Missed 2-pointer from 1 ft	CLE leads 45-42
top	209	left	228	Nov 8	2015	CLE vs IND	3rd Qtr	10:36 remaining	Made 2-pointer from 15 ft	CLE now tied 49-49
top	142	left	360	Nov 8	2015	CLE vs IND	3rd Qtr	7:45 remaining	Made 2-pointer from 15 ft	CLE now leads 55-54
top	73	left	202	Nov 8	2015	CLE vs IND	3rd Qtr	4:12 remaining	Missed 2-pointer from 4 ft	CLE leads 67-60
top	73	left	228	Nov 8	2015	CLE vs IND	3rd Qtr	3:38 remaining	Missed 2-pointer from 2 ft	CLE leads 69-60
top	57	left	231	Nov 8	2015	CLE vs IND	3rd Qtr	3:25 remaining	Made 2-pointer from 1 ft	CLE now leads 71-60
top	135	left	75	Nov 8	2015	CLE vs IND	3rd Qtr	2:10 remaining	Made 2-pointer from 18 ft	CLE now leads 73-65
top	145	left	79	Nov 8	2015	CLE vs IND	3rd Qtr	1:34 remaining	Missed 2-pointer from 18 ft	CLE leads 73-66
top	243	left	62	Nov 8	2015	CLE vs IND	3rd Qtr	0:33 remaining	Missed 3-pointer from 26 ft	CLE leads 74-71
top	81	left	286	Nov 8	2015	CLE vs IND	4th Qtr	4:21 remaining	Missed 2-pointer from 5 ft	CLE leads 88-87
top	186	left	38	Nov 8	2015	CLE vs IND	4th Qtr	2:19 remaining	Missed 3-pointer from 24 ft	CLE leads 93-90
top	91	left	125	Nov 8	2015	CLE vs IND	4th Qtr	0:47 remaining	Missed 2-pointer from 12 ft	CLE leads 95-90
top	199	left	383	Nov 10	2015	CLE vs UTA	1st Qtr	9:26 remaining	Missed 2-pointer from 20 ft	CLE tied 5-5
top	51	left	240	Nov 10	2015	CLE vs UTA	1st Qtr	7:04 remaining	Made 2-pointer from 0 ft	CLE now leads 13-9
top	220	left	48	Nov 10	2015	CLE vs UTA	1st Qtr	5:45 remaining	Made 3-pointer from 25 ft	CLE now leads 16-13
top	127	left	359	Nov 10	2015	CLE vs UTA	2nd Qtr	6:26 remaining	Missed 2-pointer from 14 ft	CLE leads 38-30
top	106	left	79	Nov 10	2015	CLE vs UTA	2nd Qtr	5:35 remaining	Missed 2-pointer from 17 ft	CLE leads 38-30
top	86	left	7	Nov 10	2015	CLE vs UTA	2nd Qtr	0:45 remaining	Missed 3-pointer from 23 ft	CLE leads 50-46
top	73	left	190	Nov 10	2015	CLE vs UTA	2nd Qtr	0:11 remaining	Missed 2-pointer from 5 ft	CLE leads 50-48
top	86	left	92	Nov 10	2015	CLE vs UTA	3rd Qtr	11:23 remaining	Missed 2-pointer from 15 ft	CLE leads 52-48
top	53	left	231	Nov 10	2015	CLE vs UTA	3rd Qtr	10:45 remaining	Made 2-pointer from 0 ft	CLE now leads 54-48
top	50	left	233	Nov 10	2015	CLE vs UTA	3rd Qtr	9:14 remaining	Made 2-pointer from 0 ft	CLE now leads 56-54
top	52	left	258	Nov 10	2015	CLE vs UTA	3rd Qtr	7:04 remaining	Made 2-pointer from 1 ft	CLE now leads 63-58
top	50	left	159	Nov 10	2015	CLE vs UTA	4th Qtr	9:43 remaining	Missed 2-pointer from 8 ft	CLE trails 83-88
top	52	left	224	Nov 10	2015	CLE vs UTA	4th Qtr	9:09 remaining	Made 2-pointer from 1 ft	CLE now trails 85-91
top	104	left	242	Nov 10	2015	CLE vs UTA	4th Qtr	6:21 remaining	Made 2-pointer from 5 ft	CLE now trails 91-95
top	49	left	229	Nov 10	2015	CLE vs UTA	4th Qtr	6:05 remaining	Made 2-pointer from 1 ft	CLE now trails 93-95
top	61	left	465	Nov 10	2015	CLE vs UTA	4th Qtr	5:01 remaining	Missed 3-pointer from 22 ft	CLE trails 96-98
top	57	left	220	Nov 10	2015	CLE vs UTA	4th Qtr	3:28 remaining	Made 2-pointer from 2 ft	CLE now leads 103-98
top	57	left	231	Nov 10	2015	CLE vs UTA	4th Qtr	2:20 remaining	Made 2-pointer from 1 ft	CLE now leads 106-100
top	81	left	283	Nov 10	2015	CLE vs UTA	4th Qtr	0:50 remaining	Made 2-pointer from 5 ft	CLE now leads 109-105
top	204	left	429	Nov 13	2015	CLE at NYK	1st Qtr	10:08 remaining	Missed 3-pointer from 24 ft	CLE leads 6-2
top	44	left	259	Nov 13	2015	CLE at NYK	1st Qtr	9:54 remaining	Made 2-pointer from 1 ft	CLE now leads 8-2
top	40	left	134	Nov 13	2015	CLE at NYK	1st Qtr	8:08 remaining	Made 2-pointer from 10 ft	CLE now leads 15-7
top	51	left	240	Nov 13	2015	CLE at NYK	1st Qtr	6:04 remaining	Made 2-pointer from 0 ft	CLE now leads 19-14
top	58	left	216	Nov 13	2015	CLE at NYK	1st Qtr	0:50 remaining	Missed 2-pointer from 2 ft	CLE leads 25-21
top	52	left	252	Nov 13	2015	CLE at NYK	1st Qtr	0:04 remaining	Made 2-pointer from 1 ft	CLE now leads 29-23
top	199	left	30	Nov 13	2015	CLE at NYK	2nd Qtr	11:38 remaining	Missed 3-pointer from 25 ft	CLE leads 29-23
top	58	left	244	Nov 13	2015	CLE at NYK	2nd Qtr	10:58 remaining	Missed 2-pointer from 0 ft	CLE leads 29-23
top	49	left	231	Nov 13	2015	CLE at NYK	2nd Qtr	4:44 remaining	Made 2-pointer from 0 ft	CLE now trails 39-41
top	66	left	215	Nov 13	2015	CLE at NYK	2nd Qtr	2:33 remaining	Missed 2-pointer from 2 ft	CLE trails 42-48
top	45	left	69	Nov 13	2015	CLE at NYK	3rd Qtr	10:12 remaining	Made 2-pointer from 17 ft	CLE now trails 51-56
top	107	left	391	Nov 13	2015	CLE at NYK	3rd Qtr	8:41 remaining	Made 2-pointer from 16 ft	CLE now trails 53-60
top	52	left	257	Nov 13	2015	CLE at NYK	3rd Qtr	5:31 remaining	Made 2-pointer from 1 ft	CLE now tied 62-62
top	194	left	125	Nov 13	2015	CLE at NYK	3rd Qtr	2:18 remaining	Missed 2-pointer from 18 ft	CLE trails 66-68
top	35	left	123	Nov 13	2015	CLE at NYK	3rd Qtr	1:35 remaining	Missed 2-pointer from 11 ft	CLE trails 66-68
top	57	left	226	Nov 13	2015	CLE at NYK	3rd Qtr	0:29 remaining	Missed 2-pointer from 1 ft	CLE trails 66-70
top	40	left	226	Nov 13	2015	CLE at NYK	4th Qtr	8:58 remaining	Made 2-pointer from 1 ft	CLE now trails 68-74
top	57	left	79	Nov 13	2015	CLE at NYK	4th Qtr	8:21 remaining	Missed 2-pointer from 16 ft	CLE trails 69-74
top	44	left	267	Nov 13	2015	CLE at NYK	4th Qtr	2:39 remaining	Made 2-pointer from 2 ft	CLE now trails 80-82
top	49	left	220	Nov 13	2015	CLE at NYK	4th Qtr	2:00 remaining	Made 2-pointer from 2 ft	CLE now tied 82-82
top	156	left	291	Nov 13	2015	CLE at NYK	4th Qtr	1:16 remaining	Made 2-pointer from 11 ft	CLE now leads 84-82
top	122	left	404	Nov 14	2015	CLE at MIL	1st Qtr	11:35 remaining	Missed 2-pointer from 17 ft	CLE tied 0-0
top	73	left	170	Nov 14	2015	CLE at MIL	1st Qtr	0:03 remaining	Missed 2-pointer from 7 ft	CLE trails 21-23
top	243	left	44	Nov 14	2015	CLE at MIL	2nd Qtr	11:01 remaining	Missed 3-pointer from 27 ft	CLE leads 26-23
top	58	left	234	Nov 14	2015	CLE at MIL	2nd Qtr	9:53 remaining	Made 2-pointer from 1 ft	CLE now leads 30-23
top	58	left	240	Nov 14	2015	CLE at MIL	2nd Qtr	8:44 remaining	Made 2-pointer from 0 ft	CLE now leads 34-27
top	224	left	46	Nov 14	2015	CLE at MIL	2nd Qtr	8:04 remaining	Made 3-pointer from 26 ft	CLE now leads 37-29
top	58	left	240	Nov 14	2015	CLE at MIL	2nd Qtr	0:22 remaining	Missed 2-pointer from 0 ft	CLE trails 44-48
top	225	left	233	Nov 14	2015	CLE at MIL	3rd Qtr	6:24 remaining	Missed 2-pointer from 17 ft	CLE trails 55-60
top	294	left	316	Nov 14	2015	CLE at MIL	3rd Qtr	3:47 remaining	Made 3-pointer from 25 ft	CLE now trails 58-64
top	35	left	-5	Nov 14	2015	CLE at MIL	3rd Qtr	2:49 remaining	Made 3-pointer from 24 ft	CLE now trails 61-66
top	184	left	7	Nov 14	2015	CLE at MIL	3rd Qtr	1:40 remaining	Missed 3-pointer from 26 ft	CLE trails 61-70
top	76	left	223	Nov 14	2015	CLE at MIL	4th Qtr	8:27 remaining	Missed 2-pointer from 3 ft	CLE trails 71-77
top	120	left	95	Nov 14	2015	CLE at MIL	4th Qtr	7:42 remaining	Missed 2-pointer from 16 ft	CLE trails 71-80
top	51	left	240	Nov 14	2015	CLE at MIL	4th Qtr	5:44 remaining	Made 2-pointer from 0 ft	CLE now trails 75-82
top	51	left	240	Nov 14	2015	CLE at MIL	4th Qtr	4:19 remaining	Made 2-pointer from 0 ft	CLE now trails 78-82
top	297	left	326	Nov 14	2015	CLE at MIL	4th Qtr	2:01 remaining	Missed 3-pointer from 26 ft	CLE trails 82-86
top	50	left	233	Nov 14	2015	CLE at MIL	4th Qtr	1:34 remaining	Made 2-pointer from 0 ft	CLE now trails 84-86
top	145	left	-15	Nov 14	2015	CLE at MIL	4th Qtr	1:07 remaining	Missed 3-pointer from 27 ft	CLE trails 84-86
top	66	left	228	Nov 14	2015	CLE at MIL	4th Qtr	0:41 remaining	Missed 2-pointer from 2 ft	CLE trails 84-88
top	57	left	233	Nov 14	2015	CLE at MIL	4th Qtr	0:40 remaining	Made 2-pointer from 0 ft	CLE now trails 86-88
top	51	left	240	Nov 14	2015	CLE at MIL	4th Qtr	0:17 remaining	Made 2-pointer from 0 ft	CLE now tied 88-88
top	235	left	15	Nov 14	2015	CLE at MIL	1st OT	1:28 remaining	Made 3-pointer from 29 ft	CLE now tied 94-94
top	61	left	231	Nov 14	2015	CLE at MIL	1st OT	0:32 remaining	Made 2-pointer from 1 ft	CLE now tied 96-96
top	166	left	7	Nov 14	2015	CLE at MIL	1st OT	0:00 remaining	Missed 3-pointer from 26 ft	CLE tied 96-96
top	258	left	53	Nov 14	2015	CLE at MIL	2nd OT	4:48 remaining	Made 3-pointer from 27 ft	CLE now leads 99-96
top	307	left	90	Nov 14	2015	CLE at MIL	2nd OT	2:47 remaining	Missed 3-pointer from 29 ft	CLE trails 100-103
top	53	left	226	Nov 14	2015	CLE at MIL	2nd OT	1:02 remaining	Missed 2-pointer from 1 ft	CLE trails 102-106
top	299	left	280	Nov 17	2015	CLE at DET	1st Qtr	8:05 remaining	Made 3-pointer from 25 ft	CLE now leads 12-9
